"","X.1","X","text","scores"
"1311",1311,1311,"ArunJaitley says people are happy with demonetization
RsLakh Scrapped Notes Seized from BJP Leaders Brother",0
"1312",1312,1312,"Working in public sector bank Finally got a Sunday to relax demonetization UnionBankofIndia",0
"1313",1313,1313,"Demonetization Paan shop owner gets fake Rsnote in Ahmedabad",0
"1314",1314,1314,"Might not be stollentricks during demonetization to show as loss or claim insurance",0
"1315",1315,1315,"ANInews These guys TMC have fallen into Trap on demonetization",0
"1316",1316,1316,"narendramodi when a GLOBAL visa application comoany VFSGlobaldoes not accept cards we know we are not ready for demonetization",0
"1317",1317,1317,"HC include BombayHCKeralaHCMadrasHCRajasthanHC HyderabadHC AllahabadHC to Supreme Court or to one Court against DeMonetization",0
"1318",1318,1318,"ATM Queues can drive you to this D",0
"1319",1319,1319,"RT Patelzuber Man ends life over fund shortage ahead of daughter’s wedding in GujaratDemonetization 
…",0
"1320",1320,1320,"Demonetization a big sink for productivity in a country that already struggles with valuing time over money",0
"1321",1321,1321,"Demonetization – Sufferings Illusion and Death of Democracy",0
"1322",1322,1322,"Rslakh looted from a bank in Kishtwar in JampK Third such incident since demonetization Thats how terrorists…",0
"1323",1323,1323,"The reality of Real Estate demonetization RealEstate RealEstateInvestment Realty",0
"1324",1324,1324,"It Is the extensive use of black money in elections that abets and facilitates creation of black money in the country demonetization",0
"1325",1325,1325,"Police men beats industrialists Ambani groups Black Money holders for standing in queue Demonetization This co…",0
"1326",1326,1326,"Please install the NaMo app and let PM know your views on Demonetization Also share your feedback and",0
"1327",1327,1327,"Demonetization Paan shop owner gets fake Rsnote in Ahmedabad",0
"1328",1328,1328,"cnnnews Hey SitaramYechury Fuck off manSulk in painWe the people support Demonetization BlackMoneyFlushOut",0
"1329",1329,1329,"Man ends life over fund shortage ahead of daughter’s wedding in GujaratDemonetization",0
"1330",1330,1330,"Govt want peopleuse UPI for payments but out ofMajor banks onlyhave UPI app available Demonetization",0
"1331",1331,1331,"Demonetization by DEA Secy DasShaktikanta",0
"1332",1332,1332,"Generation of black money will not stop unless we change our methods of working in the government and business demonetization",0
"1333",1333,1333,"Modi ji gave shock to common people by Demonetization butyears for Swissbank account holders TransformingIndia ArvindKejriwal",0
"1334",1334,1334,"Demonetization of high value currency is just beginning of government’s deep and continuous struggle against black mon…",0
"1335",1335,1335,"Modi ji gave shock to common people by Demonetization butyears for Swissbank account holders TransformingIndia",0
"1336",1336,1336,"After Demonetization Kumar vishwas is getting onlynotes at GB road WhatsTheDealModiji",0
"1337",1337,1337,"PMSavedKashmir
cuz ofedUAUBDedUBUF narendramodi edUAUBDedUBUF demonetizationedUAUBDedUBUBarbadi done of
Pakistan
Stone Pelters
Presstitutes 
Sickular
Corr…",0
"1338",1338,1338,"By launching an aapgarner support fr demonetization our PM hs shown his complete disconnect wid da Indian reality Wat wld it achieve",0
"1339",1339,1339,"Demonetization The time has come to put MUDRA into action writes Prof R Vaidyanathan",0
"1340",1340,1340,"Watch briefing on Demonetization by DEA Secy DasShaktikanta this morning here",0
"1341",1341,1341,"Watch briefing on Demonetization by DEA Secy DasShaktikanta this morning here",0
"1342",1342,1342,"Demonetization The time has come to put MUDRA into action writes Prof R Vaidyanathan",0
"1343",1343,1343,"No demonetization blues for the saffron party
Demonetizationeffect",0
"1344",1344,1344,"Cut open the body to do open heart surgery and meanwhile make a tender for the heart lung machine for use in the surgery demonetization",0
"1345",1345,1345,"Acche din aa rahe hai We think so do you BlackMoney Demonetization India Modi PMOIndia",0
"1346",1346,1346,"Very frustrated disappointed lady Fed up of Modi amp his demonetization 
UBUB",0
"1347",1347,1347,"tjoseph livemint One author is on Board of bank whose microfinance arm faces KCr loss ex demonetization",0
"1348",1348,1348,"Demonetization NABARD sanctions Rscr to district central coop banks",0
"1349",1349,1349,"K businessmen owe L CR to Govt
Demonetization",0
"1350",1350,1350,"Opposition doing comedy circus in t Parli whn entire India giv govt its shoulderd amp moving smoothly wit demonetizationMamtaKejriXposed",0
"1351",1351,1351,"Bypolls BJP calls it an endorsement of demonetization policy",0
"1352",1352,1352,"UUBUUUUEUBUU
ModiScaredOfParliament 
Deaths Due To Demonetization
Who is Responsible",0
"1353",1353,1353,"PMOIndia I support you fully on the Demonetization process Thanks for taking the first step toward stopping the corruption WellDone",0
"1354",1354,1354,"Demonetization has saved the lives of the people who would have definitely died due to the terrorists activities…",0
"1355",1355,1355,"Most of the jewellery houses have been closed since Novemberin the national capital",0
"1356",1356,1356,"Key infographics related to demonetization so far in one place courtesy various sources",0
"1357",1357,1357,"Indians will condole the death political parties due to demonetization we dont need to be in Pa we will do it openly in full public view",0
"1358",1358,1358,"Bhai KapilMishraAAP why r u surprised demonetization is Modis scam not to unearth Blackmoney but to protect amp share it…",0
"1359",1359,1359,"Despite demonetization India and Godrej can expect good growth next year says our Group Chairman Mr Adi Godrej",0
"1360",1360,1360,"No opposition leader talking forget condemning about beheading of our soldier Too Worried about lost black money demonetization",0
"1361",1361,1361,"Even the general public are facing issue due to demonetization but still they are supporting it but not the political parties thinkit",0
"1362",1362,1362,"Demonetization A Nightmare for the Common Populace",0
"1363",1363,1363,"UUBUUUUEUBUU
ModiScaredOfParliament 
Deaths Due To Demonetization
Who is Responsible",0
"1364",1364,1364,"narendramodi demonetization Human chain at Parliament only confirms black money in politics ModiFightsCorruption",0
"1365",1365,1365,"Dear TheOfficialSBI please arrange for timely cash load into your ATMssuccess of demonetization arunja…",0
"1366",1366,1366,"INCIndia VP RahulGandhi says Opposition is firm on its demand for a JPC probe into Demonetization issue",0
"1367",1367,1367,"K businessmen owe L CR to Govt
Demonetization",0
"1368",1368,1368,"Demonetization The time has come to put MUDRA into action writes Prof R Vaidyanathan",0
"1369",1369,1369,"ArvindKejriwal edUAUBDedUBU most effected man by Demonetization Is hit by mental disorder Retweeting Striyan childrens pic as t…",0
"1370",1370,1370,"Demonetization Opposition is all at seaMamtaKejriXposed Saradha bn Arvindcr Thought Process",0
"1371",1371,1371,"Will ArvindKejriwal apologize to the Nation for spreading rumors about Demonetization TajinderBagga ippatel",0
"1372",1372,1372,"Orange LED is proud to support demonetization and is united with narendramodi in curbing societal degradation and…",0
"1373",1373,1373,"Wow demonetization popularity keeps rising among the poor",0
"1374",1374,1374,"Two big waves of change Demonetization DonaldTrump one perfect solution ERP can help you adapt to these changes",0
"1375",1375,1375,"Going by the reactions of CBN and some conditional RWs from AP you can tell CBN gang got hit by demonetization",0
"1376",1376,1376,"For everyone who r against demonetization think if we can re do the old system If not why protest Accept the change and make it better",0
"1377",1377,1377,"timesofindia no matter what drama they dopeople are with the Govts decisionIt will never be changeddemonetization",0
"1378",1378,1378,"Govt may withdraw service charge on card transactions 
DeMonetization",0
"1379",1379,1379,"Naxalites are either surrendering or being killed DeMonetization played a part pallavighosh",0
"1380",1380,1380,"These are having some gala time Demonetization",0
"1381",1381,1381,"DasShaktikanta I support demonetization sirrequest Plz makenotes available in market facing Difficulty for day to day marketing",0
"1382",1382,1382,"shit most of the cash in circulation is useless Shops will refuse Rs as they will be stranded…",0
"1383",1383,1383,"This is how new jobs in india is generated Demonetization currencyshortage bookmychotu",0
"1384",1384,1384,"For those who consider Demonetization Demonetisation",0
"1385",1385,1385,"SitaramYechury aamaaadmiparty Mamata Banerjee to Lead Protests Against Demonetization",0
"1386",1386,1386,"while the corrupt protest personal loss of black money due demonetization Public celebrates their loss",0
"1387",1387,1387,"The united oppositions Dharna is like how a kid squats on the road when his daddy takes away the pocket money Demonetization",0
"1388",1388,1388,"RatanTata said Demonetization a bold move and deserves our support Blackmoney Currencyban Corruption",0
"1389",1389,1389,"These are the blackmoney hoarders that BJPIndia is after to give loans to a few Gujarati billionaires…",0
"1390",1390,1390,"Centre hints in SC that lending rates would come down as banks are flushed with money due to demonetization",0
"1391",1391,1391,"Forget demonetizationnow again lets b patriotic as there is problem at border
BMKJ
I was expecting it",0
"1392",1392,1392,"Exporters hails demonetization but seek some extra care
Read More",0
"1393",1393,1393,"An Ode to the Demonetized Rsnote for my song blog The Metronome DeMonetization CurrencyBan",0
"1394",1394,1394,"Demonetization has ushered in a new digital economy in India NaMo TagWingsIndia MobilitySolutions…",0
"1395",1395,1395,"Hey mediacrooks look at the Gujarat samachar photo and caption Looks like a stock photo or paid photoop to link…",0
"1396",1396,1396,"NitishKumar supports DeMonetisation 
SharadYadavMP Opposes demonetization 
What is the real Game of JDU",0
"1397",1397,1397,"Farmer suicides are back Farmer kills self bcz of demonetization 
NoteNahiPMBadlo",0
"1398",1398,1398,"while the corrupt protest personal loss of black money due demonetization Public celebrates their loss",0
"1399",1399,1399,"Nishith Its very balanced piece BJP has made gains TMC which is opposing also made gains Demonetization impact fully visible in UP",0
"1400",1400,1400,"Will an escalation on the border be Modis answer to issues with Demonetization 
Replacing issues with graver issues",0
"1401",1401,1401,"Demonetization will hit Agriculture very badlyFarmers to face hardship wth no buyers illiquid Rs amp perishability of farm produce",0
"1402",1402,1402,"Two big waves of change Demonetization DonaldTrump one perfect solution ERP can help you adapt to these changes",0
"1403",1403,1403,"According to Sonia Gandhi Modi is undermining the national character by Demonetization Does she think corruption is our na…",0
"1404",1404,1404,"demonetization has many byproducts
This is one of them",0
"1405",1405,1405,"demonetization 
But it should be like
OkSorry",0
"1406",1406,1406,"The mic of a BSP leader was snatched away from him as he started praising Modiji for his Demonetization move during Mayawatis rally in UP",0
"1407",1407,1407,"Go to",0
"1408",1408,1408,"IndianExpress todays new rule on demonetizationedUAUBDedUBUedUAUBDedUBUedUAUBDedUBUedUAUBDedUBU",0
"1409",1409,1409,"Please say something SriSri ArtofLiving yogrishiramdevWill you demonetization CurrencyCrisis",0
"1410",1410,1410,"I had tried to understand why the PM was avoiding parliament to defend demonetization Couldnt think why a",0
"1411",1411,1411,"DasShaktikanta by supporting featurephones are u not making banking system more vulnerable as they are knownb less safe demonetization",0
"1412",1412,1412,"Economic Affairs Secretary DasShaktikanta is as famous as our PM narendramodi after announcing of Demonetization of notes",0
"1413",1413,1413,"just looking at this poster Im sure its not just the demonetization thats the reason",0
"1414",1414,1414,"These are the people whose blackmoney BJPIndia wanted to bring out and give to Gujarati billionaires…",0
"1415",1415,1415,"No kidding the line stretches up until the bend all other banks out of cash demonetization and to think this is…",0
"1416",1416,1416,"Demonetization’s Impact On Indian Retail",0
"1417",1417,1417,"CuriousKudi narendramodi 
UB note could have been printed first
Thats all
Im full supporting demonetization 
Notes Not available",0
"1418",1418,1418,"Demonetization likely to wipe out farmers gains NCML",0
"1419",1419,1419,"Why arent rich standing in the queues 
Demonetisation AfterEffects Poll demonetization VoteNown",0
"1420",1420,1420,"Its turning out to be a Winter of Discontent thanks to the demonetization scheme amp BJP everyday spraying cold blast…",0
"1421",1421,1421,"Read an article about benefit of demonetization
But best thing was comments that followed it edUAUBDedUBU edUAUBDedUBU edUAUBDedUBU",0
"1422",1422,1422,"Must Watch

Delhities Standing in Long Bank Ques Praising PM Modis Demonetization amp Cursing Thug ArvindKejriwal
htt…",0
"1423",1423,1423,"Vegetable amp Fruit Growers suffering more after demonetization need special provisions
PMOIndia",0
"1424",1424,1424,"Demonetization impact
Good News for Railway passengers
Read here",0
"1425",1425,1425,"Kejrus stand
strevoke demonetization 
thenerr not sure and wild allegation
Now if it works I will chant PMs name",0
"1426",1426,1426,"Is there an expected drop in advertising spends by consumer brands due to demonetization Will media houses see a slump next quarter",0
"1427",1427,1427,"The whole of India is coming to know whose wedding is scheduled for the day Presstitutes Demonetization special cover up",0
"1428",1428,1428,"AtheistKrishna 
My Friend suffering from loose motion because of Demonetizationhe was in ATM line and tookseconds to get money",0
"1429",1429,1429,"…and the replacement RBI Governor hasn’t spoken even once forweeks after initiating the World’s biggest DeMonetization exe…",0
"1430",1430,1430,"To all Social media buds considering the hue n cry on demonetization do u think we can reach gt share for cashless transaction by",0
"1431",1431,1431,"Whether his data amp interpretations hold ground or not one man has been on a roll with both of them Intriguing twe…",0
"1432",1432,1432,"Have a look at the views of celebrities on the recent Demonetization move by Government of India

Like amp Share with everyone",0
"1433",1433,1433,"UUBUUUUEUBUUAam AadmiAAP is stressful and nation fooling in name of DemonetizationiStillStandWithModi",0
"1434",1434,1434,"mirapokhrel at least they could provide some sitting arrangements for senior citizens in the line
demonetization
peopl…",0
"1435",1435,1435,"Demonetization A Nightmare for the Common Populace",0
"1436",1436,1436,"Demonetization likely to wipe out farmers gains NCML",0
"1437",1437,1437,"Fresh currency notes recovered from slain militants in Bandipora KashmirDemonetization",0
"1438",1438,1438,"Farmers in Surat protesting against demonetization as cash crunch has almost crippled rural economy in south Guj theh…",0
"1439",1439,1439,"Just in case you had doubts about the demonetization move profound clarity comes from exIITian exIRS soon to…",0
"1440",1440,1440,"Demonetization has given opposition parties an opportunity to show their solidarity in their fight FOR corruption",0
"1441",1441,1441,"Arun Jaitley Emphasizes On The Advantage Of Demonetization",0
"1442",1442,1442,"DeMonetization inseconds",0
"1443",1443,1443,"That awkward moment when even Swarajya find it necessary to point out Modis mistakes on Demonetization",0
"1444",1444,1444,"AtheistKrishna ArvindKejriwal ndtv 
Wait and he will claim that this is all because Demonetization",0
"1445",1445,1445,"Pre India indeed Demonetization or CurrencyReplacement",0
"1446",1446,1446,"Demonetization EffectNaxals Surrender in Odisha 

Read",0
"1447",1447,1447,"demonetizationAre the poor really suffering ISB profs ponder over the question",0
"1448",1448,1448,"Demonetization Opposition is all at seaMamtaKejriXposed Saradha bn Arvindcr Thought Process",0
"1449",1449,1449,"The latest SUSHIL PANDIT",0
"1450",1450,1450,"demonetization crisis much edUAUBDedUBUB BarrelsNBones Goa Panaji Steakhouse FoodInGoa",0
"1451",1451,1451,"Demonetization – Sufferings Illusion and Death of Democracy",0
"1452",1452,1452,"MamataOfficial waiting for mumataz begum to blame his death on Demonetization ChorMachayeShor",0
"1453",1453,1453,"Demonetization Mr Nalin Kohli you dont have to stand in queues to withdraw cash Ask the deads relatives about the hardship they are facing",0
"1454",1454,1454,"I took part in the survey on narendramodi App amp shared my opinion on Demonetization You can also do it now",0
"1455",1455,1455,"…and the replacement RBI Governor hasn’t spoken even once forweeks after initiating the World’s biggest…",0
"1456",1456,1456,"We should bring smile on everyone in queue by WithdrawUptoFromATM Demonetization Abhi",0
"1457",1457,1457,"Some positives of demonetization",0
"1458",1458,1458,"Abhi Please don’t hoard cash WithdrawUptoFromATM Demonetization",0
"1459",1459,1459,"Don’t hoard cash WithdrawUptoFromATM Demonetization Abhi",0
"1460",1460,1460,"Is it true that ArvindKejriwal is so aggressive against demonetization because businessmen have promised certain percent…",0
"1461",1461,1461,"Abhi Let’s put Cash in every wallet WithdrawUptoFromATM Demonetization",0
"1462",1462,1462,"DEMONETIZATION EFFECTlakh tea jute workers set to join banking system
Writes Pratim Ranjan Bose

Read…",0
"1463",1463,1463,"Please WithdrawUptoFromATM Demonetization Abhi",0
"1464",1464,1464,"Modi cracks joke re common citizens weddings hit by demonetizationcorrupt Reddy bro hosts multicrore wedding",0
"1465",1465,1465,"when union Minister family facing such trouble imagine the situation of common man narendramodi Demonetization",0
"1466",1466,1466,"PMs office must release funds to the families of people died due to demonetization policy CashCleanUp CashCrisis blackmoneydrama",0
"1467",1467,1467,"Whatever one may call it but he keeps surprising opposition wch has failed to corner him with his wrongs…",0
"1468",1468,1468,"Dont fall for rumours on Demonetization 
Follow RBI PIBIndia FinMinIndia for real news

Issued In Public…",0
"1469",1469,1469,"This the true picture of our country demonetization JantaMaafNahiKaregi UUBUFUAUUAUBUF CashCrisis",0
"1470",1470,1470,"Modi Please stop this demonetization blunder ASAP 
People are dying daily 
edUAUBDedUBUAedUAUBDedUBUAedUAUBDedUBUAedUAUBDedUBUAedUAUBDedUBUAedUAUBDedUBUAedUAUBDedUBUAedUAUBDedUBUAedUAUBDedUBUAedUAUBDedUBUAedUAUBDedUBUAedUAUBDedUBUAedUAUBDedUBUA",0
"1471",1471,1471,"DemonetizationVoteGainerVoteLoserET is making all possible efforts to mislead people to call it a voteloser for Modi",0
"1472",1472,1472,"mirapokhrel at least they could provide some sitting arrangements for senior citizens in the line
demonetization
peoplesuffer",0
"1473",1473,1473,"PMs office must release funds to the families of people died due to demonetization policy CashCleanUp CashCrisis",0
"1474",1474,1474,"Demonetization let’s shorten long queues at ATM by limiting our ATM withdrawals to Rs only WithdrawUptoFromATM",0
"1475",1475,1475,"MamataOfficial AITCofficial Mamata Banerjee to Lead Protests Against Demonetization",0
"1476",1476,1476,"Let’s bring smile on more faces by withdrawing only Rs from ATM WithdrawUptoFromATM Demonetization",0
"1477",1477,1477,"Rush at banks post demonetization has cashiers weeping complain bank unions",0
"1478",1478,1478,"A must read piece on demonetization by PritishNandy in todays MumbaiMirror Fighting corruption Right",0
"1479",1479,1479,"DemonetizationBridge disparity and disappointments among fellow citizen by limiting our ATM withdrawal’s up to Rsonly",0
"1480",1480,1480,"tvselectronics upper freezeBeneficiary of DeMonetization And guess what if it bought by an organic farmer",0
"1481",1481,1481,"Demonetization Spread Joy to everyone in queue by withdrawing only Rs from ATM WithdrawUptoFromATM",0
"1482",1482,1482,"Gujarat celebs share their cash crunch woes",0
"1483",1483,1483,"Proud to be a tax payer Tables turningAche din comingnarendramodi Demonetizationeffect demonetization ModiFightsCorruption",0
"1484",1484,1484,"WithdrawUptoFromATM Please Limit your withdrawals to Rs only from ATM Demonetization",0
"1485",1485,1485,"Demonetization You can solve NoCash Long Queue Issues so please limit your ATM withdrawals up to Rs only WithdrawUptoFromATM",0
"1486",1486,1486,"Demonetization Let’s Make ATM’s free from queue’s WithdrawUptoFromATM",0
"1487",1487,1487,"Please take part in this survey amp give your valuable input on DemonetizationPM has asked your first hand",0
"1488",1488,1488,"Honest ppl r not suffering cos of demonetizationThy r suffering cos of poor fund circulation",0
"1489",1489,1489,"demonetization",0
"1490",1490,1490,"Demonetization may well have been a diversionary tactic",0
"1491",1491,1491,"demonetization",0
"1492",1492,1492,"demonetization Govts move made more damage to the economy than oppsn stalling the parliament Govt should stand up and take notice",0
"1493",1493,1493,"demonetization",0
"1494",1494,1494,"demonetization",0
"1495",1495,1495,"demonetization",0
"1496",1496,1496,"demonetization",0
"1497",1497,1497,"demonetization",0
"1498",1498,1498,"demonetization",0
"1499",1499,1499,"vaidehisachin This is reason why we need demonetization 
All hard earned money of Parents taken by Engg Colleges…",0
"1500",1500,1500,"UUCUUUUBUEUUUCUUUCUUUBUE no one cares about Kejriwal as we know the fact of demonetization ModiFightsCorruption We wnt k…",0
"1501",1501,1501,"There is always first time for everything This time its politicians coming out on road for rally And no Common men demonetization",0
"1502",1502,1502,"Youre right but these people didnt fund thecrore electionbudget so Modi doesnt care about them…",0
"1503",1503,1503,"Hirav narendramodi Honest people need to support this demonetization drive Its now or never PM must address hardship to common man",0
"1504",1504,1504,"Agree Bhaven Kachhi sir as usual superb familiarize article about Demonetization 
myFavWriter",0
"1505",1505,1505,"Worthless notes Laid down to form a pathway it’d be long enough to reach the moon and back five timesdemonetization",0
"1506",1506,1506,"minimathurDemonetization is just like those days when teacher was unable to spot the culprit and punished whole clas…",0
"1507",1507,1507,"Good thing of Demonetization Going bck to Eco Books Finding Friedman Formula Verifying No crunching done by someone to estimate GDP",0
"1508",1508,1508,"The Demonetization drive has revealed some interesting facts about women and their money",0
"1509",1509,1509,"Demonetization roundup",0
"1510",1510,1510,"Larry Summers a proponent of demonetization for US currency takes a very dim view of the process in India",0
"1511",1511,1511,"Hospital refuses Union Minister Sadanand Gowda his brothers body asks for new notes",0
"1512",1512,1512,"Netas who have been caught napping are thise who are making these noisesunited my foot Nothing but sheer opportunists Demonetization",0
"1513",1513,1513,"Very frustrated disappointed lady Fed up of Modi amp his demonetization 
UBUB",0
"1514",1514,1514,"All other celebrities who spoke on demonetization till now did for their selfushness
Only Pawan Kalyan spoke for the peop…",0
"1515",1515,1515,"Soldier also beheaded yesterday at border So Cant you give childrens life for Country BhakthLogic…",0
"1516",1516,1516,"DemonetizationOptimists and PessimistsPlease watch this video",0
"1517",1517,1517,"Data Social Media reactions to Demonetization digitalmarketingfeedly",0
"1518",1518,1518,"Another bad thing abt demonetizationppl with legit but large amount of cash at home wr frightened that they wr doing sumthng…",0
"1519",1519,1519,"demonetization Did this using a KicchaSudeep and TheParulYadav songTake a look",0
"1520",1520,1520,"vaidehisachin See below amp check others too like Bhupendra Choubay met people in Banaras Amethi amp RaeBareli all s…",0
"1521",1521,1521,"UUBUUUUEUBUUAam AadmiAAP is stressful and nation fooling in name of DemonetizationiStillStandWithModi",0
"1522",1522,1522,"It is surprising when CVoter stand for demonetization the leaders they voted for stand against it Doesnt nullify overall voting system",0
"1523",1523,1523,"Though demonetization pains people have accepted it so no dharnas or strikesThen for what Opposition is stalling the sessions",0
"1524",1524,1524,"Another bad thing abt demonetizationppl with legit but large amount of cash at home wr frightened that they wr doing sumthng illegal",0
"1525",1525,1525,"This is one of the better reasoned articles on demonetization in India Are the poor really suffering",0
"1526",1526,1526,"NkNeha Way this demonetization failing miserablypeople dead 
Whose responsibility U",0
"1527",1527,1527,"sacrificing to cleanseBenefits of Demonetization should reach the common man in same ratio",0
"1528",1528,1528,"Demonetization drained the swamp of paid protests in Kashmir so now fifth column media mavens like seemamustafa…",0
"1529",1529,1529,"This is one of the better reasoned articles on demonetization in India Are the poor really suffering…",0
"1530",1530,1530,"minimathurDemonetization is just like those days when teacher was unable to spot the culprit and punished whole class",0
"1531",1531,1531,"Everyone should read edUAUBDedUBUedUAUBDedUBUedUAUBDedUBUedUAUBDedUBUedUAUBDedUBU
Major benefits of Demonetization that you dont see in media coverage 
ModiFightsCorruption Bla…",0
"1532",1532,1532,"Goes another narendramodi claimed benefit of Demonetization after Terrorists ensuring their supplies now Fakes too",0
"1533",1533,1533,"Currency Crises Management – Some Ideas",0
"1534",1534,1534,"sgurumurthy poor always suffer irrespective of demonetization",0
"1535",1535,1535,"There goes another claimed benefit of Demonetization – after Terrorists ensuring their supplies now the Fakes too…",0
"1536",1536,1536,"ShashiTharoor Mr Tharoor You may have your own reasons to oppose Demonetization but such language from a person like you",0
"1537",1537,1537,"minimathur It is a fact that people are facing problem and may be this demonetization will only bringof the black money out n",0
"1538",1538,1538,"Please stop with the X died due to demonetization posts Correlation does not imply causation demonetization",0
"1539",1539,1539,"Excellent piece by AnuvabPal for those who like to look at the whole demonetization issue in a balanced way",0
"1540",1540,1540,"bA K Bhattacharyab Its the politics stupid",0
"1541",1541,1541,"Abhishek Lodha MD LodhaGroup shares his views on the impact of demonetization on realestate via CNBCTVNews",0
"1542",1542,1542,"mkvenu sir how did the crow taste
demonetization Bypolls",0
"1543",1543,1543,"AmitShahinnocent people have been died so far due to demonetizationis this matter of joy and pride Shah ji",0
"1544",1544,1544,"The way ArvindKejriwal is linking all poor enterprises with demonetization day is not far when he would find a link with PMs innerwear",0
"1545",1545,1545,"opposition stop yelling stalling Parliament inname of poor pple wake up smell your coffee you guys way behind…",0
"1546",1546,1546,"…and modi ji’s Finance Minister Jaitley Lies to the Core to Justify DeMonetization…",0
"1547",1547,1547,"n So when the dust settles this demonetization will become part of life just like CNG Mobiles and deMaterialized st…",0
"1548",1548,1548,"Whr r the soldiers of Nationalism Overpeople hv died due to demonetization Their lives werent precious No o…",0
"1549",1549,1549,"Mizoram has found a creative way of dealing with the cash crunch resulting from demonetization",0
"1550",1550,1550,"MamtaKejriXposed truth of their dictatorial mindset intolerance to dissent greed for power became more evident now with demonetization",0
"1551",1551,1551,"ArvindKejriwal do u know fire broke out in delhi bazaar Pls see tht first demonetization cheapminister…",0
"1552",1552,1552,"after demonetization jnu students dont use condomsafesex modiji students ko pareshan kr rhe hai 
MamtaKejriXposed…",0
"1553",1553,1553,"Another indication of black money horses having bolted well beforeDemonetization",0
"1554",1554,1554,"after demonetization jnu students dont use condomsafesex modiji students ko pareshan kr rhe hai 
MamtaKejriXposed
UUBUUUUEUBUU",0
"1555",1555,1555,"Demonetization is like pissing on pants on a very cold daykeep warmIndias Modi Didnt Do His Homeworkforbes",0
"1556",1556,1556,"ChoradiyaMehul This Jihadi lapdog ArvindKejriwal is himself a proof of Demonetization Gone insaneall his thousands of crores gone",0
"1557",1557,1557,"Banks in da rural areas hav started distributing soiled notesst u q up fr ur own money amp den q upchange da soiled notes Demonetization",0
"1558",1558,1558,"Advocate J Aslam Basha Press Meet On Demonetization",0
"1559",1559,1559,"Really something is wrong with Indian Politicians in handling Economy Raghuram Rajan would have handled…",0
"1560",1560,1560,"n One can have a cynical view on demonetization but one should not loose the faith in the adaptability of fellow Indi…",0
"1561",1561,1561,"Yes Wants to avoid taking responsibility for poor implementation of demonetization boldly
UBUB",0
"1562",1562,1562,"DemonetizationATMs recalibrated to dispense new notes",0
"1563",1563,1563,"Clear analysis and data about demonetization",0
"1564",1564,1564,"He could have just praised demonetizationwithout actually knowing about itbut he chose to portray the ground reality…",0
"1565",1565,1565,"Going by by poll results cant see much impact of demonetization the way opposition parties are creating",0
"1566",1566,1566,"I am with demonetization narendramodi",0
"1567",1567,1567,"Cry as much as you can whiners 
The nation is watching you
Demonetization",0
"1568",1568,1568,"Atif Rahman of DanubeProperties talks about Demonetization amp RealEstate Sector his upcoming projects amp more",0
"1569",1569,1569,"Most support of Modi amp demonetization is in Facebook WhatsApp apps
Most poor not supporting Modi demonetization",0
"1570",1570,1570,"This demonetization thing is a mess",0
"1571",1571,1571,"Demonetization Problem is not cash crunch but service providers not registered in bankingPaytm systemsStop dealing with such vendors",0
"1572",1572,1572,"We dont know about rest of India but we Kashmiris are very happy with Demonetization",0
"1573",1573,1573,"Trying to escape from responsibility of poor implementation of demonetization",0
"1574",1574,1574,"Demonetization if rich feel so panicked over a day orcash crunchthink of d poor who must be facing this on daily basisStop CORRUPTION",0
"1575",1575,1575,"Demonetizationeffects of note ban on the common man",0
"1576",1576,1576,"gaganagrawal Thats a new gem demonetizationlicense Raj Kejriwal amp manta must be wondering how they missed this one
rachitsharma Yo…",0
"1577",1577,1577,"washingtonpost they should learn from the lab experiment of demonetization done with Indian economy Tables black terror amp counterfeit",0
"1578",1578,1578,"Getting feedback from onlylac people via Namo App Means most of people having BlackMoney Demonetization",0
"1579",1579,1579,"dna Demonetizationeffects of note ban on the common man",0
"1580",1580,1580,"I have no idea what I am doing demonetization",0
"1581",1581,1581,"BeingSalmanKhan The SAVIOURGives money To Farmhouse Poor Peoples In Demonetization
Check Out edUAUBDedUBU",0
"1582",1582,1582,"Demonetizationeffects of note ban on the common man",0
"1583",1583,1583,"SalmanKhan Comes In RESCUE Of Poor Peoples Near His FarmhouseGives MONEY During Demonetization",0
"1584",1584,1584,"Thats a new gem demonetizationlicense Raj Kejriwal amp manta must be wondering how they missed this one
rachitsharma YouTube",0
"1585",1585,1585,"MamtaKejriXposed

whole India welcomes demonetization
Anti nationals crying",0
"1586",1586,1586,"demonetization",0
"1587",1587,1587,"demonetization",0
"1588",1588,1588,"demonetization",0
"1589",1589,1589,"demonetization",0
"1590",1590,1590,"demonetization",0
"1591",1591,1591,"demonetization",0
"1592",1592,1592,"demonetization",0
"1593",1593,1593,"demonetization",0
"1594",1594,1594,"demonetization",0
"1595",1595,1595,"",0
"1596",1596,1596,"Demonetization will result in brighter future PM narendramodi",0
"1597",1597,1597,"",0
"1598",1598,1598,"ArvindKejriwal When Hitler got to know about Demonetization 
Download PayTM
Get me a Jio Sim 
edUAUBEedUBUedUAUBDedUBUedUAUBDedUBUC",0
"1599",1599,1599,"folks we cant be so cruel we will have to empathize with opposition who have been crippled financially amp politically due to demonetization",0
"1600",1600,1600,"Reqst arunjaitley remveredce incmeTaxSabs othrwise BlackMoney may increase wt Knotes RBI narendramodi PMOIndia demonetization India",0
